ProductKey,OrderDate,OrderNumber,CustomerKey,OrderQuantity
487,2022-01-06,SO61571,19373,1
538,2022-01-06,SO61572,12134,2
529,2022-01-06,SO61572,12134,2
482,2022-01-06,SO61572,12134,2
482,2022-01-06,SO61573,16294,2
477,2022-01-06,SO61573,16294,2
538,2022-01-06,SO61574,29439,2
480,2022-01-06,SO61574,29439,1
485,2022-01-06,SO61575,17371,1
232,2022-01-06,SO61575,17371,1
537,2022-01-06,SO61576,12978,1
528,2022-01-06,SO61576,12978,1
484,2022-01-06,SO61576,12978,3
480,2022-01-06,SO61576,12978,1
485,2022-01-06,SO61577,12788,3
215,2022-01-06,SO61577,12788,1
490,2022-01-06,SO61578,11563,1
485,2022-01-06,SO61579,12966,1
232,2022-01-06,SO61579,12966,1
214,2022-01-06,SO61579,12966,1
487,2022-01-06,SO61580,15850,1
356,2022-01-06,SO61580,15850,1
488,2022-01-06,SO61581,14434,1
485,2022-01-06,SO61581,14434,2
354,2022-01-06,SO61581,14434,1
568,2022-01-06,SO61582,15048,1
215,2022-01-06,SO61582,15048,1
563,2022-01-06,SO61583,14192,1
541,2022-01-06,SO61583,14192,2
387,2022-01-06,SO61584,25215,1
220,2022-01-06,SO61584,25215,1
383,2022-01-06,SO61585,24477,1
539,2022-01-06,SO61586,17728,2
529,2022-01-06,SO61586,17728,2
480,2022-01-06,SO61586,17728,2
385,2022-01-06,SO61586,17728,1
485,2022-01-06,SO61587,13117,2
480,2022-01-06,SO61587,13117,2
352,2022-01-06,SO61587,13117,1
537,2022-01-06,SO61588,13130,1
352,2022-01-06,SO61588,13130,1
567,2022-01-06,SO61589,29203,1
479,2022-01-06,SO61589,29203,2
477,2022-01-06,SO61589,29203,2
562,2022-01-06,SO61590,26012,1
220,2022-01-06,SO61590,26012,1
605,2022-01-06,SO61591,22787,1
538,2022-01-06,SO61591,22787,3
529,2022-01-06,SO61591,22787,2
487,2022-01-06,SO61591,22787,1
488,2022-01-06,SO61592,24047,1
383,2022-01-06,SO61592,24047,1
383,2022-01-06,SO61593,27823,1
223,2022-01-06,SO61593,27823,2
214,2022-01-06,SO61593,27823,1
606,2022-01-06,SO61594,22480,1
491,2022-01-06,SO61594,22480,1
479,2022-01-06,SO61594,22480,1
477,2022-01-06,SO61594,22480,2
223,2022-01-06,SO61594,22480,2
606,2022-01-06,SO61595,26956,1
489,2022-01-06,SO61595,26956,1
479,2022-01-06,SO61595,26956,2
477,2022-01-06,SO61595,26956,3
590,2022-01-06,SO61596,17232,1
606,2022-01-06,SO61597,27513,1
538,2022-01-06,SO61597,27513,2
480,2022-01-06,SO61597,27513,2
489,2022-01-07,SO61598,27343,1
474,2022-01-07,SO61598,27343,1
223,2022-01-07,SO61598,27343,2
528,2022-01-07,SO61599,21371,2
480,2022-01-07,SO61599,21371,3
214,2022-01-07,SO61600,15233,1
582,2022-01-07,SO61601,17831,1
479,2022-01-07,SO61601,17831,2
477,2022-01-07,SO61601,17831,1
214,2022-01-07,SO61601,17831,1
540,2022-01-07,SO61602,22595,1
379,2022-01-07,SO61602,22595,1
223,2022-01-07,SO61602,22595,3
220,2022-01-07,SO61602,22595,1
484,2022-01-07,SO61603,13263,2
373,2022-01-07,SO61603,13263,1
485,2022-01-07,SO61604,12615,2
352,2022-01-07,SO61604,12615,1
489,2022-01-07,SO61605,11662,1
223,2022-01-07,SO61605,11662,2
541,2022-01-07,SO61606,26248,2
530,2022-01-07,SO61606,26248,2
214,2022-01-07,SO61606,26248,1
535,2022-01-07,SO61607,11709,2
528,2022-01-07,SO61607,11709,2
214,2022-01-07,SO61607,11709,1
541,2022-01-07,SO61608,27603,2
530,2022-01-07,SO61608,27603,2
466,2022-01-07,SO61608,27603,3
220,2022-01-07,SO61608,27603,1
535,2022-01-07,SO61609,11506,2
528,2022-01-07,SO61609,11506,2
482,2022-01-07,SO61609,11506,3
535,2022-01-07,SO61610,25257,2
483,2022-01-07,SO61610,25257,1
480,2022-01-07,SO61610,25257,3
538,2022-01-07,SO61611,11300,2
529,2022-01-07,SO61611,11300,2
215,2022-01-07,SO61611,11300,1
540,2022-01-07,SO61612,14725,1
529,2022-01-07,SO61612,14725,3
483,2022-01-07,SO61612,14725,1
480,2022-01-07,SO61612,14725,2
540,2022-01-07,SO61613,11185,1
529,2022-01-07,SO61613,11185,2
480,2022-01-07,SO61613,11185,2
536,2022-01-07,SO61614,11223,2
528,2022-01-07,SO61614,11223,3
485,2022-01-07,SO61614,11223,2
478,2022-01-07,SO61614,11223,1
477,2022-01-07,SO61614,11223,2
214,2022-01-07,SO61614,11223,1
478,2022-01-07,SO61615,15197,2
477,2022-01-07,SO61615,15197,2
214,2022-01-07,SO61615,15197,1
478,2022-01-07,SO61616,21270,2
477,2022-01-07,SO61616,21270,1
473,2022-01-07,SO61616,21270,1
475,2022-01-07,SO61617,28342,1
475,2022-01-07,SO61618,19245,1
226,2022-01-07,SO61618,19245,1
528,2022-01-07,SO61619,22354,3
214,2022-01-07,SO61619,22354,1
528,2022-01-07,SO61620,14743,2
462,2022-01-07,SO61620,14743,2
215,2022-01-07,SO61620,14743,1
485,2022-01-07,SO61621,14369,1
466,2022-01-07,SO61621,14369,2
485,2022-01-07,SO61622,13864,1
539,2022-01-07,SO61624,25326,2
529,2022-01-07,SO61624,25326,1
226,2022-01-07,SO61624,25326,1
477,2022-01-07,SO61625,22553,2
223,2022-01-07,SO61625,22553,2
215,2022-01-07,SO61625,22553,1
529,2022-01-07,SO61626,12752,2
538,2022-01-07,SO61627,24854,2
480,2022-01-07,SO61627,24854,2
538,2022-01-07,SO61628,12235,2
529,2022-01-07,SO61628,12235,2
480,2022-01-07,SO61628,12235,2
530,2022-01-07,SO61629,28890,2
487,2022-01-07,SO61629,28890,1
229,2022-01-07,SO61629,28890,1
530,2022-01-07,SO61630,12327,2
485,2022-01-07,SO61631,13193,2
226,2022-01-07,SO61631,13193,1
479,2022-01-07,SO61632,11385,2
477,2022-01-07,SO61632,11385,2
479,2022-01-07,SO61633,20544,1
477,2022-01-07,SO61633,20544,2
377,2022-01-07,SO61633,20544,1
537,2022-01-07,SO61634,12440,1
528,2022-01-07,SO61634,12440,2
360,2022-01-07,SO61634,12440,1
485,2022-01-07,SO61635,14602,2
466,2022-01-07,SO61635,14602,2
352,2022-01-07,SO61635,14602,1
229,2022-01-07,SO61635,14602,1
220,2022-01-07,SO61635,14602,1
478,2022-01-07,SO61636,12914,3
356,2022-01-07,SO61636,12914,1
352,2022-01-07,SO61637,14412,1
578,2022-01-07,SO61638,12486,1
490,2022-01-07,SO61638,12486,1
462,2022-01-07,SO61638,12486,2
540,2022-01-07,SO61639,20612,1
529,2022-01-07,SO61639,20612,2
480,2022-01-07,SO61639,20612,2
371,2022-01-07,SO61639,20612,1
565,2022-01-07,SO61640,29175,1
479,2022-01-07,SO61640,29175,2
477,2022-01-07,SO61640,29175,2
576,2022-01-07,SO61641,26018,1
232,2022-01-07,SO61641,26018,1
220,2022-01-07,SO61641,26018,1
574,2022-01-07,SO61642,24676,1
479,2022-01-07,SO61642,24676,1
477,2022-01-07,SO61642,24676,2
473,2022-01-07,SO61642,24676,1
563,2022-01-07,SO61643,24683,1
223,2022-01-07,SO61643,24683,2
584,2022-01-07,SO61645,18647,1
466,2022-01-07,SO61645,18647,2
215,2022-01-07,SO61645,18647,1
584,2022-01-07,SO61646,26321,1
479,2022-01-07,SO61646,26321,2
477,2022-01-07,SO61646,26321,2
490,2022-01-07,SO61647,20529,1
383,2022-01-07,SO61647,20529,1
462,2022-01-07,SO61648,20387,1
385,2022-01-07,SO61648,20387,1
235,2022-01-07,SO61648,20387,1
381,2022-01-07,SO61649,20400,1
385,2022-01-07,SO61650,20434,1
232,2022-01-07,SO61650,20434,1
582,2022-01-07,SO61651,17143,1
489,2022-01-07,SO61651,17143,1
223,2022-01-07,SO61651,17143,2
604,2022-01-07,SO61652,22463,1
215,2022-01-07,SO61652,22463,1
573,2022-01-07,SO61653,27866,1
479,2022-01-07,SO61653,27866,2
477,2022-01-07,SO61653,27866,3
561,2022-01-07,SO61654,11894,1
541,2022-01-07,SO61654,11894,2
530,2022-01-07,SO61654,11894,1
214,2022-01-07,SO61654,11894,1
561,2022-01-07,SO61655,11905,1
541,2022-01-07,SO61655,11905,2
564,2022-01-07,SO61656,11762,1
491,2022-01-07,SO61656,11762,1
538,2022-01-08,SO61657,19618,2
223,2022-01-08,SO61657,19618,2
485,2022-01-08,SO61658,22003,2
214,2022-01-08,SO61658,22003,1
530,2022-01-08,SO61659,23078,2
484,2022-01-08,SO61659,23078,2
480,2022-01-08,SO61659,23078,2
530,2022-01-08,SO61660,23079,2
480,2022-01-08,SO61660,23079,2
476,2022-01-08,SO61661,26145,1
223,2022-01-08,SO61661,26145,3
478,2022-01-08,SO61662,25001,3
477,2022-01-08,SO61662,25001,1
215,2022-01-08,SO61662,25001,1
482,2022-01-08,SO61663,11367,2
229,2022-01-08,SO61663,11367,1
464,2022-01-08,SO61664,11911,2
541,2022-01-08,SO61665,19608,2
530,2022-01-08,SO61665,19608,2
223,2022-01-08,SO61665,19608,2
540,2022-01-08,SO61666,24040,1
529,2022-01-08,SO61666,24040,2
480,2022-01-08,SO61666,24040,2
371,2022-01-08,SO61666,24040,1
487,2022-01-08,SO61667,15626,1
354,2022-01-08,SO61667,15626,1
235,2022-01-08,SO61667,15626,1
485,2022-01-08,SO61668,15100,2
478,2022-01-08,SO61668,15100,2
356,2022-01-08,SO61668,15100,1
354,2022-01-08,SO61669,12212,1
485,2022-01-08,SO61670,15354,2
481,2022-01-08,SO61670,15354,2
358,2022-01-08,SO61670,15354,1
358,2022-01-08,SO61671,12217,1
478,2022-01-08,SO61672,12861,2
477,2022-01-08,SO61672,12861,2
360,2022-01-08,SO61672,12861,1
214,2022-01-08,SO61672,12861,1
529,2022-01-08,SO61674,11287,3
487,2022-01-08,SO61674,11287,1
538,2022-01-08,SO61676,28146,2
529,2022-01-08,SO61676,28146,1
214,2022-01-08,SO61676,28146,1
541,2022-01-08,SO61677,26812,2
530,2022-01-08,SO61677,26812,2
462,2022-01-08,SO61677,26812,3
541,2022-01-08,SO61678,26128,2
530,2022-01-08,SO61678,26128,3
220,2022-01-08,SO61678,26128,1
540,2022-01-08,SO61679,24931,1
529,2022-01-08,SO61679,24931,2
540,2022-01-08,SO61680,25898,1
529,2022-01-08,SO61680,25898,2
480,2022-01-08,SO61680,25898,2
540,2022-01-08,SO61681,23790,1
529,2022-01-08,SO61681,23790,2
484,2022-01-08,SO61681,23790,2
480,2022-01-08,SO61681,23790,2
535,2022-01-08,SO61682,25966,2
480,2022-01-08,SO61682,25966,3
540,2022-01-08,SO61683,24518,1
529,2022-01-08,SO61683,24518,2
540,2022-01-08,SO61684,24643,1
480,2022-01-08,SO61684,24643,2
478,2022-01-08,SO61685,21425,2
489,2022-01-08,SO61686,20477,1
478,2022-01-08,SO61686,20477,2
477,2022-01-08,SO61686,20477,2
482,2022-01-08,SO61687,28359,2
476,2022-01-08,SO61687,28359,1
485,2022-01-08,SO61688,18927,3
215,2022-01-08,SO61688,18927,1
528,2022-01-08,SO61689,15297,2
214,2022-01-08,SO61689,15297,1
485,2022-01-08,SO61690,13880,2
235,2022-01-08,SO61690,13880,1
485,2022-01-08,SO61691,13245,2
462,2022-01-08,SO61691,13245,2
539,2022-01-08,SO61692,20806,2
480,2022-01-08,SO61692,20806,2
539,2022-01-08,SO61693,17081,2
235,2022-01-08,SO61693,17081,1
537,2022-01-08,SO61694,14537,1
528,2022-01-08,SO61694,14537,2
480,2022-01-08,SO61694,14537,2
536,2022-01-08,SO61695,20965,2
535,2022-01-08,SO61696,20566,2
480,2022-01-08,SO61696,20566,2
477,2022-01-08,SO61697,23967,2
530,2022-01-08,SO61698,24123,2
480,2022-01-08,SO61698,24123,2
541,2022-01-08,SO61699,26418,2
530,2022-01-08,SO61699,26418,2
480,2022-01-08,SO61699,26418,2
530,2022-01-08,SO61700,25549,1
480,2022-01-08,SO61700,25549,3
530,2022-01-08,SO61701,25503,2
223,2022-01-08,SO61701,25503,2
215,2022-01-08,SO61701,25503,1
537,2022-01-08,SO61702,11734,1
480,2022-01-08,SO61702,11734,2
537,2022-01-08,SO61704,11692,1
528,2022-01-08,SO61704,11692,1
537,2022-01-08,SO61705,14096,1
528,2022-01-08,SO61705,14096,1
480,2022-01-08,SO61705,14096,2
537,2022-01-08,SO61706,12057,1
480,2022-01-08,SO61706,12057,1
537,2022-01-08,SO61707,11713,1
528,2022-01-08,SO61707,11713,2
489,2022-01-08,SO61707,11713,1
214,2022-01-08,SO61707,11713,1
478,2022-01-08,SO61708,12628,2
477,2022-01-08,SO61708,12628,1
479,2022-01-08,SO61709,11397,2
477,2022-01-08,SO61709,11397,1
464,2022-01-08,SO61709,11397,1
590,2022-01-08,SO61710,14616,1
474,2022-01-08,SO61710,14616,1
588,2022-01-08,SO61711,14613,1
491,2022-01-08,SO61711,14613,1
475,2022-01-08,SO61711,14613,1
223,2022-01-08,SO61711,14613,2
358,2022-01-08,SO61712,15006,1
485,2022-01-08,SO61713,14433,2
356,2022-01-08,SO61713,14433,1
490,2022-01-08,SO61714,15566,1
485,2022-01-08,SO61714,15566,2
466,2022-01-08,SO61714,15566,2
358,2022-01-08,SO61714,15566,1
214,2022-01-08,SO61714,15566,1
565,2022-01-08,SO61715,28490,1
541,2022-01-08,SO61715,28490,2
530,2022-01-08,SO61715,28490,1
480,2022-01-08,SO61715,28490,3
586,2022-01-08,SO61716,26975,1
479,2022-01-08,SO61716,26975,2
477,2022-01-08,SO61716,26975,2
223,2022-01-08,SO61716,26975,2
567,2022-01-08,SO61717,28497,1
541,2022-01-08,SO61717,28497,3
530,2022-01-08,SO61717,28497,2
560,2022-01-08,SO61718,26991,1
226,2022-01-08,SO61718,26991,1
478,2022-01-08,SO61719,13651,2
477,2022-01-08,SO61719,13651,3
354,2022-01-08,SO61719,13651,1
223,2022-01-08,SO61719,13651,2
571,2022-01-08,SO61720,29204,1
569,2022-01-08,SO61721,24955,1
571,2022-01-08,SO61722,24956,1
481,2022-01-08,SO61722,24956,2
576,2022-01-08,SO61723,13328,1
479,2022-01-08,SO61723,13328,1
477,2022-01-08,SO61723,13328,3
564,2022-01-08,SO61724,25962,1
220,2022-01-08,SO61724,25962,1
574,2022-01-08,SO61725,12193,1
488,2022-01-08,SO61725,12193,1
490,2022-01-08,SO61726,20541,1
389,2022-01-08,SO61726,20541,1
583,2022-01-08,SO61727,17564,1
215,2022-01-08,SO61727,17564,1
604,2022-01-08,SO61728,22472,1
564,2022-01-08,SO61730,11764,1
605,2022-01-08,SO61731,23324,1
479,2022-01-08,SO61731,23324,2
535,2022-01-09,SO61732,14087,1
462,2022-01-09,SO61732,14087,2
484,2022-01-09,SO61733,11752,2
597,2022-01-09,SO61734,11425,1
214,2022-01-09,SO61734,11425,1
596,2022-01-09,SO61735,15054,1
485,2022-01-09,SO61735,15054,2
478,2022-01-09,SO61735,15054,3
477,2022-01-09,SO61735,15054,2
375,2022-01-09,SO61736,25481,1
214,2022-01-09,SO61736,25481,1
529,2022-01-09,SO61737,11185,2
480,2022-01-09,SO61737,11185,2
535,2022-01-09,SO61738,26101,2
535,2022-01-09,SO61739,21251,2
536,2022-01-09,SO61740,12182,2
478,2022-01-09,SO61741,22025,2
477,2022-01-09,SO61741,22025,2
478,2022-01-09,SO61742,21328,2
477,2022-01-09,SO61742,21328,2
214,2022-01-09,SO61742,21328,1
478,2022-01-09,SO61743,13708,2
477,2022-01-09,SO61743,13708,2
478,2022-01-09,SO61744,20485,1
477,2022-01-09,SO61744,20485,1
474,2022-01-09,SO61745,15942,1
475,2022-01-09,SO61746,18820,1
223,2022-01-09,SO61746,18820,2
489,2022-01-09,SO61747,18542,1
475,2022-01-09,SO61747,18542,1
489,2022-01-09,SO61748,19149,1
476,2022-01-09,SO61748,19149,1
477,2022-01-09,SO61749,17436,2
477,2022-01-09,SO61750,11748,2
477,2022-01-09,SO61751,16773,2
223,2022-01-09,SO61751,16773,3
477,2022-01-09,SO61752,17682,2
472,2022-01-09,SO61752,17682,1
528,2022-01-09,SO61753,22015,2
528,2022-01-09,SO61754,14917,2
464,2022-01-09,SO61754,14917,2
220,2022-01-09,SO61754,14917,1
528,2022-01-09,SO61755,15165,2
220,2022-01-09,SO61755,15165,1
485,2022-01-09,SO61756,13913,1
226,2022-01-09,SO61756,13913,1
220,2022-01-09,SO61756,13913,1
485,2022-01-09,SO61757,13654,2
215,2022-01-09,SO61757,13654,1
476,2022-01-09,SO61758,14955,1
539,2022-01-09,SO61759,19925,1
235,2022-01-09,SO61759,19925,1
223,2022-01-09,SO61759,19925,1
538,2022-01-09,SO61760,25787,2
529,2022-01-09,SO61760,25787,2
480,2022-01-09,SO61760,25787,2
538,2022-01-09,SO61761,21911,2
529,2022-01-09,SO61761,21911,2
480,2022-01-09,SO61761,21911,2
541,2022-01-09,SO61762,12610,1
530,2022-01-09,SO61762,12610,3
229,2022-01-09,SO61762,12610,1
223,2022-01-09,SO61762,12610,2
530,2022-01-09,SO61763,16563,2
223,2022-01-09,SO61763,16563,2
214,2022-01-09,SO61763,16563,1
537,2022-01-09,SO61765,15376,1
528,2022-01-09,SO61765,15376,2
480,2022-01-09,SO61765,15376,2
356,2022-01-09,SO61766,14599,1
214,2022-01-09,SO61766,14599,1
478,2022-01-09,SO61767,12179,2
477,2022-01-09,SO61767,12179,2
354,2022-01-09,SO61767,12179,1
485,2022-01-09,SO61768,14657,2
352,2022-01-09,SO61768,14657,1
215,2022-01-09,SO61768,14657,1
537,2022-01-09,SO61769,12108,1
528,2022-01-09,SO61769,12108,2
484,2022-01-09,SO61769,12108,2
356,2022-01-09,SO61769,12108,1
537,2022-01-09,SO61770,12903,1
480,2022-01-09,SO61770,12903,2
358,2022-01-09,SO61770,12903,1
485,2022-01-09,SO61771,14452,2
352,2022-01-09,SO61771,14452,1
215,2022-01-09,SO61771,14452,1
581,2022-01-09,SO61772,23436,1
489,2022-01-09,SO61772,23436,1
479,2022-01-09,SO61772,23436,2
477,2022-01-09,SO61772,23436,1
479,2022-01-09,SO61773,20448,2
477,2022-01-09,SO61773,20448,2
379,2022-01-09,SO61773,20448,1
223,2022-01-09,SO61773,20448,3
537,2022-01-09,SO61774,13132,1
528,2022-01-09,SO61774,13132,2
358,2022-01-09,SO61774,13132,1
214,2022-01-09,SO61774,13132,1
574,2022-01-09,SO61776,26055,1
605,2022-01-09,SO61777,23238,1
479,2022-01-09,SO61777,23238,2
477,2022-01-09,SO61777,23238,2
471,2022-01-09,SO61777,23238,1
584,2022-01-09,SO61778,26040,1
215,2022-01-09,SO61778,26040,1
604,2022-01-09,SO61779,22784,1
462,2022-01-09,SO61779,22784,2
479,2022-01-09,SO61780,20422,1
477,2022-01-09,SO61780,20422,3
389,2022-01-09,SO61780,20422,1
561,2022-01-09,SO61781,11899,1
214,2022-01-09,SO61781,11899,1
605,2022-01-09,SO61782,28352,1
479,2022-01-09,SO61782,28352,2
477,2022-01-09,SO61782,28352,2
223,2022-01-09,SO61782,28352,2
535,2022-01-10,SO61783,13954,2
536,2022-01-10,SO61784,18715,2
528,2022-01-10,SO61784,18715,2
215,2022-01-10,SO61784,18715,1
536,2022-01-10,SO61785,16165,1
528,2022-01-10,SO61785,16165,3
484,2022-01-10,SO61785,16165,2
480,2022-01-10,SO61785,16165,2
491,2022-01-10,SO61786,27363,1
476,2022-01-10,SO61786,27363,1
223,2022-01-10,SO61786,27363,2
226,2022-01-10,SO61787,17077,1
529,2022-01-10,SO61788,26558,2
480,2022-01-10,SO61788,26558,1
483,2022-01-10,SO61789,17501,1
540,2022-01-10,SO61790,16681,1
529,2022-01-10,SO61790,16681,2
540,2022-01-10,SO61791,18305,1
529,2022-01-10,SO61791,18305,2
580,2022-01-10,SO61792,25462,1
539,2022-01-10,SO61792,25462,2
529,2022-01-10,SO61792,25462,2
214,2022-01-10,SO61792,25462,1
587,2022-01-10,SO61793,21540,1
226,2022-01-10,SO61793,21540,1
356,2022-01-10,SO61794,15080,1
478,2022-01-10,SO61795,15926,2
477,2022-01-10,SO61795,15926,2
356,2022-01-10,SO61795,15926,1
214,2022-01-10,SO61795,15926,1
485,2022-01-10,SO61796,15116,2
462,2022-01-10,SO61796,15116,2
358,2022-01-10,SO61796,15116,1
491,2022-01-10,SO61797,29327,1
529,2022-01-10,SO61798,29160,2
484,2022-01-10,SO61798,29160,2
539,2022-01-10,SO61799,29234,2
529,2022-01-10,SO61799,29234,2
535,2022-01-10,SO61800,11330,2
528,2022-01-10,SO61800,11330,2
235,2022-01-10,SO61800,11330,1
536,2022-01-10,SO61801,12959,2
528,2022-01-10,SO61801,12959,2
536,2022-01-10,SO61802,22731,3
528,2022-01-10,SO61802,22731,2
214,2022-01-10,SO61802,22731,1
536,2022-01-10,SO61803,18644,2
528,2022-01-10,SO61803,18644,2
536,2022-01-10,SO61804,23475,2
528,2022-01-10,SO61804,23475,2
487,2022-01-10,SO61804,23475,1
485,2022-01-10,SO61804,23475,2
478,2022-01-10,SO61804,23475,2
474,2022-01-10,SO61805,28021,1
223,2022-01-10,SO61805,28021,3
475,2022-01-10,SO61806,19688,1
235,2022-01-10,SO61806,19688,1
477,2022-01-10,SO61807,17696,2
220,2022-01-10,SO61807,17696,1
477,2022-01-10,SO61808,17532,2
481,2022-01-10,SO61809,19208,2
477,2022-01-10,SO61809,19208,2
232,2022-01-10,SO61809,19208,1
214,2022-01-10,SO61809,19208,1
491,2022-01-10,SO61810,18753,1
474,2022-01-10,SO61810,18753,1
475,2022-01-10,SO61811,18504,1
229,2022-01-10,SO61811,18504,1
223,2022-01-10,SO61811,18504,2
528,2022-01-10,SO61812,23253,2
220,2022-01-10,SO61812,23253,1
528,2022-01-10,SO61813,15375,2
487,2022-01-10,SO61813,15375,1
484,2022-01-10,SO61813,15375,2
528,2022-01-10,SO61814,15011,2
235,2022-01-10,SO61814,15011,1
214,2022-01-10,SO61814,15011,1
528,2022-01-10,SO61815,20746,2
235,2022-01-10,SO61815,20746,1
528,2022-01-10,SO61816,16542,2
215,2022-01-10,SO61816,16542,1
540,2022-01-10,SO61817,28398,1
529,2022-01-10,SO61817,28398,2
214,2022-01-10,SO61817,28398,1
535,2022-01-10,SO61818,20565,2
528,2022-01-10,SO61818,20565,2
214,2022-01-10,SO61818,20565,1
477,2022-01-10,SO61819,23935,1
536,2022-01-10,SO61820,20798,1
528,2022-01-10,SO61820,20798,2
488,2022-01-10,SO61820,20798,1
215,2022-01-10,SO61820,20798,1
529,2022-01-10,SO61821,26416,1
229,2022-01-10,SO61821,26416,1
220,2022-01-10,SO61821,26416,1
477,2022-01-10,SO61822,22588,2
223,2022-01-10,SO61822,22588,3
214,2022-01-10,SO61822,22588,1
529,2022-01-10,SO61823,20795,2
541,2022-01-10,SO61824,28687,2
491,2022-01-10,SO61825,11581,1
477,2022-01-10,SO61825,11581,2
223,2022-01-10,SO61825,11581,3
538,2022-01-10,SO61826,27843,1
529,2022-01-10,SO61826,27843,2
480,2022-01-10,SO61826,27843,3
530,2022-01-10,SO61827,27834,2
223,2022-01-10,SO61827,27834,1
530,2022-01-10,SO61828,26226,2
530,2022-01-10,SO61829,16935,2
229,2022-01-10,SO61829,16935,1
537,2022-01-10,SO61830,11309,1
528,2022-01-10,SO61830,11309,2
537,2022-01-10,SO61831,12183,1
528,2022-01-10,SO61831,12183,2
472,2022-01-10,SO61831,12183,1
537,2022-01-10,SO61832,13289,1
480,2022-01-10,SO61832,13289,2
214,2022-01-10,SO61833,12238,1
589,2022-01-10,SO61834,14591,1
536,2022-01-10,SO61834,14591,2
480,2022-01-10,SO61834,14591,2
590,2022-01-10,SO61835,14577,1
536,2022-01-10,SO61835,14577,1
528,2022-01-10,SO61835,14577,2
480,2022-01-10,SO61835,14577,3
594,2022-01-10,SO61836,19730,1
478,2022-01-10,SO61836,19730,2
477,2022-01-10,SO61836,19730,1
466,2022-01-10,SO61836,19730,3
214,2022-01-10,SO61836,19730,1
485,2022-01-10,SO61837,12198,3
478,2022-01-10,SO61837,12198,2
477,2022-01-10,SO61837,12198,3
462,2022-01-10,SO61837,12198,3
360,2022-01-10,SO61837,12198,1
214,2022-01-10,SO61837,12198,1
478,2022-01-10,SO61838,14498,1
477,2022-01-10,SO61838,14498,2
356,2022-01-10,SO61838,14498,1
229,2022-01-10,SO61838,14498,1
223,2022-01-10,SO61838,14498,2
585,2022-01-10,SO61839,17767,1
541,2022-01-10,SO61839,17767,1
572,2022-01-10,SO61840,28499,1
541,2022-01-10,SO61840,28499,2
530,2022-01-10,SO61840,28499,2
480,2022-01-10,SO61840,28499,3
580,2022-01-10,SO61841,23429,1
491,2022-01-10,SO61841,23429,1
487,2022-01-10,SO61842,13626,1
485,2022-01-10,SO61842,13626,3
478,2022-01-10,SO61842,13626,2
477,2022-01-10,SO61842,13626,2
360,2022-01-10,SO61842,13626,1
577,2022-01-10,SO61843,28662,1
541,2022-01-10,SO61843,28662,2
530,2022-01-10,SO61843,28662,2
564,2022-01-10,SO61844,26075,1
223,2022-01-10,SO61844,26075,2
575,2022-01-10,SO61845,13345,1
541,2022-01-10,SO61845,13345,1
530,2022-01-10,SO61845,13345,1
462,2022-01-10,SO61845,13345,2
575,2022-01-10,SO61846,26061,1
491,2022-01-10,SO61846,26061,1
574,2022-01-10,SO61847,25973,1
